distrito,numero_distrito,barrio,numero_barrio,tipo,nueva_construccion,metros2_const,n_habitaciones,n_banos,jardin,piscina,parking,precio_venta,eurosm2_distrito,eurosm2_barrio
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,573.0,5,6.0,True,True,True,1800000,3141,4275.46
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,55.0,2,1.0,False,False,False,138000,2509,2915.33
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,77.0,2,2.0,False,True,True,410000,5325,4456.18
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,True,58.0,1,1.0,False,True,True,266500,4595,4456.18
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,True,80.0,2,2.0,False,True,True,345000,4312,4456.18
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,True,63.0,2,1.0,False,True,True,305000,4841,4456.18
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,True,44.0,1,1.0,False,True,True,237500,5398,4456.18
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,59.0,3,1.0,False,False,False,142200,2410,2915.33
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,110.0,2,2.0,False,True,True,545000,4955,4275.46
Hortaleza,District 9,Apóstol Santiago,Neighborhood 57,Casa o chalet,False,369.0,7,4.0,True,True,True,1100000,2981,2679.63
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,67.0,1,1.0,False,False,False,230000,3433,3152.53
Hortaleza,District 9,Apóstol Santiago,Neighborhood 57,Pisos,False,90.0,3,1.0,False,False,True,230000,2556,2679.63
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,168.0,4,2.0,False,True,True,650000,3869,4456.18
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,500.0,6,5.0,True,True,True,2900000,5800,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,86.0,3,2.0,False,True,True,310000,3605,3152.53
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,714.0,8,8.0,True,True,True,5000000,7003,4275.46
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,190.0,4,3.0,False,True,True,695000,3658,4456.18
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,116.0,3,2.0,False,False,True,379900,3275,3152.53
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Dúplex,False,70.0,2,2.0,False,False,False,237900,3399,2915.33
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,147.0,4,2.0,False,True,True,585000,3980,4456.18
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,849.0,9,8.0,True,True,True,2530000,2980,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,80.0,3,1.0,False,False,True,246000,3075,3152.53
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,115.0,3,2.0,False,True,True,620000,5391,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,550.0,5,6.0,True,True,False,5500000,10000,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,128.0,3,2.0,False,True,True,660000,5156,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,400.0,5,5.0,True,True,True,1500000,3750,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,141.0,3,2.0,False,True,True,635000,4504,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Áticos,False,78.0,1,1.0,False,False,True,320000,4103,3152.53
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,135.0,2,1.0,False,True,True,320000,2370,3152.53
Hortaleza,District 9,Apóstol Santiago,Neighborhood 57,Casa o chalet,False,247.0,4,2.0,False,False,True,769000,3113,2679.63
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,201.0,4,5.0,False,True,True,1199000,5965,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,187.0,2,1.0,True,False,True,499000,2668,3152.53
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,115.0,3,2.0,False,True,True,400000,3478,3152.53
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,522.0,4,5.0,True,True,True,3100000,5939,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,470.0,7,7.0,True,True,True,2100000,4468,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,366.0,5,5.0,True,True,True,1800000,4918,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,349.0,7,5.0,True,False,True,1300000,3725,3152.53
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,415.0,5,4.0,True,True,True,2900000,6988,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,340.0,6,5.0,True,True,False,1250000,3676,3152.53
Hortaleza,District 9,Apóstol Santiago,Neighborhood 57,Pisos,False,116.0,2,2.0,False,False,False,560000,4828,2679.63
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,84.0,2,2.0,False,False,False,250000,2976,2915.33
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,720.0,6,6.0,True,True,True,3950000,5486,4275.46
Hortaleza,District 9,Valdebebas - Valdefuentes,Neighborhood 63,Casa o chalet,False,250.0,4,2.0,True,True,True,730000,2920,3607.13
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,258.0,3,3.0,False,False,True,898000,3481,4275.46
Hortaleza,District 9,Palomas,Neighborhood 60,Pisos,False,144.0,3,2.0,False,True,False,650000,4514,3773.82
Hortaleza,District 9,Palomas,Neighborhood 60,Pisos,False,120.0,3,2.0,False,True,True,560000,4667,3773.82
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,950.0,7,5.0,True,True,True,3700000,3895,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,62.0,2,1.0,False,False,False,175000,2823,3152.53
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,300.0,5,4.0,True,True,True,1195000,3983,3152.53
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,343.0,4,3.0,False,True,True,960000,2799,4456.18
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,580.0,5,8.0,True,True,True,1850000,3190,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Áticos,False,151.0,3,2.0,False,True,True,860000,5695,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,96.0,3,2.0,False,True,False,340000,3542,3152.53
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,111.0,3,2.0,False,False,True,290000,2613,2915.33
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,447.0,7,7.0,True,True,True,2150000,4810,4275.46
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,87.0,3,1.0,False,False,False,210000,2414,2915.33
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,132.0,3,2.0,False,True,True,579000,4386,4456.18
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,50.0,1,1.0,False,False,True,198000,3960,3152.53
Hortaleza,District 9,Virgen del Cortijo - Manoteras,Neighborhood 64,Dúplex,False,100.0,1,1.0,False,False,True,260000,2600,3636.96
Hortaleza,District 9,Palomas,Neighborhood 60,Pisos,False,110.0,2,2.0,False,True,False,390000,3545,3773.82
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Áticos,False,92.0,3,2.0,False,False,True,595000,6467,4456.18
Hortaleza,District 9,Palomas,Neighborhood 60,Casa o chalet,False,303.0,4,4.0,True,True,True,990000,3267,3773.82
Hortaleza,District 9,Palomas,Neighborhood 60,Pisos,False,163.0,4,3.0,False,True,True,600000,3681,3773.82
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,724.0,6,7.0,True,True,True,3500000,4834,4275.46
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,115.0,4,2.0,False,False,False,330000,2870,2915.33
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Dúplex,False,170.0,3,3.0,False,True,True,915000,5382,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,92.0,2,2.0,False,True,True,470000,5109,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,200.0,4,3.0,False,True,True,1500000,7500,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,110.0,3,2.0,False,True,True,695000,6318,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,75.0,1,1.0,False,True,True,410000,5467,4275.46
Hortaleza,District 9,Palomas,Neighborhood 60,Pisos,False,135.0,3,3.0,False,True,True,765000,5667,3773.82
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Áticos,False,200.0,3,3.0,False,True,True,950000,4750,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,740.0,5,7.0,True,True,True,3200000,4324,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,650.0,5,2.0,True,True,True,3960000,6092,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,361.0,5,5.0,True,True,True,1390000,3850,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,433.0,4,4.0,True,True,True,1295000,2991,3152.53
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,440.0,5,4.0,True,False,True,1300000,2955,3152.53
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,450.0,6,5.0,True,True,True,1575000,3500,3152.53
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,385.0,7,6.0,True,True,True,1480000,3844,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Áticos,False,348.0,4,7.0,False,True,True,2890000,8305,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,400.0,6,5.0,True,True,True,1570000,3925,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,480.0,5,5.0,False,True,True,1750000,3646,3152.53
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,65.0,2,1.0,False,False,False,222000,3415,3152.53
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,381.0,5,7.0,True,True,True,950000,2493,3152.53
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,740.0,5,7.0,True,True,True,3200000,4324,4275.46
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,103.0,2,2.0,False,True,False,400000,3883,4456.18
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,101.0,2,2.0,False,True,True,400000,3960,4456.18
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Dúplex,False,125.0,3,3.0,False,True,True,720000,5760,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,465.0,5,6.0,True,True,True,1390000,2989,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,753.0,5,5.0,True,True,True,2800000,3718,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,400.0,5,5.0,True,True,True,1590000,3975,3152.53
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,114.0,3,2.0,False,True,True,520000,4561,4456.18
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,401.0,5,5.0,True,False,True,1490000,3716,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,400.0,6,6.0,True,True,True,1500000,3750,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,292.0,4,5.0,False,True,True,2097000,7182,4275.46
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,90.0,3,1.0,False,False,False,285000,3167,2915.33
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,120.0,4,2.0,False,False,False,408300,3402,2915.33
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,61.0,3,1.0,False,False,False,214000,3508,3152.53
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,170.0,4,2.0,False,True,True,650000,3824,4456.18
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,118.0,3,2.0,False,False,True,459000,3890,3152.53
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,76.0,3,1.0,False,False,False,170000,2237,2915.33
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,85.0,3,2.0,False,False,False,299500,3524,2915.33
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,60.0,2,1.0,False,False,False,155000,2583,2915.33
Hortaleza,District 9,Palomas,Neighborhood 60,Pisos,False,247.0,4,3.0,False,True,True,776000,3142,3773.82
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,41.0,1,1.0,False,False,False,152500,3720,3152.53
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Casa o chalet,False,38.0,1,1.0,False,False,False,169000,4447,2915.33
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,109.0,3,1.0,False,False,False,299000,2743,3152.53
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Dúplex,False,284.0,4,4.0,False,True,True,1160000,4085,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,341.0,3,3.0,True,True,True,2100000,6158,4275.46
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,55.0,1,1.0,False,True,False,280000,5091,4456.18
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,110.0,3,2.0,False,True,True,485000,4409,4456.18
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,47.0,1,1.0,False,False,False,163000,3468,2915.33
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,65.0,2,1.0,False,False,False,185000,2846,2915.33
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,56.0,2,1.0,False,False,False,155000,2768,3152.53
Hortaleza,District 9,Palomas,Neighborhood 60,Casa o chalet,False,335.0,4,3.0,True,True,True,765000,2284,3773.82
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,480.0,6,5.0,True,True,True,1675000,3490,4275.46
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,35.0,1,1.0,False,False,False,135000,3857,2915.33
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,400.0,5,5.0,True,True,True,1590000,3975,4275.46
Hortaleza,District 9,Valdebebas - Valdefuentes,Neighborhood 63,Casa o chalet,False,600.0,5,3.0,False,False,True,680000,1133,3607.13
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,124.0,3,2.0,False,True,True,599000,4831,2915.33
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,110.0,2,2.0,False,True,True,510000,4636,4275.46
Hortaleza,District 9,Palomas,Neighborhood 60,Pisos,False,180.0,4,2.0,False,False,True,675000,3750,3773.82
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,57.0,2,1.0,False,False,False,175000,3070,3152.53
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,110.0,2,2.0,False,True,True,439000,3991,4456.18
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,476.0,6,6.0,True,True,True,2600000,5462,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,478.0,5,6.0,False,True,True,1400000,2929,3152.53
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,83.0,2,1.0,False,True,True,425000,5120,4275.46
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,558.0,8,6.0,True,False,True,1500000,2688,3152.53
Hortaleza,District 9,Canillas,Neighborhood 58,Casa o chalet,False,370.0,6,5.0,True,False,False,870000,2351,3152.53
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Dúplex,False,125.0,3,3.0,False,True,True,750000,6000,4275.46
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,59.0,3,1.0,False,False,False,142200,2410,2915.33
Hortaleza,District 9,Virgen del Cortijo - Manoteras,Neighborhood 64,Pisos,False,117.0,2,2.0,False,True,True,450000,3846,3636.96
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,96.0,3,2.0,False,True,True,319000,3323,3152.53
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,110.0,3,2.0,False,False,True,384000,3491,3152.53
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,900.0,5,7.0,True,True,True,1850000,2056,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,760.0,6,6.0,True,True,True,4000000,5263,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,450.0,5,7.0,True,True,True,2150000,4778,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Pisos,False,323.0,4,5.0,False,True,True,2150000,6656,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,470.0,7,7.0,True,True,True,2000000,4255,4275.46
Hortaleza,District 9,Palomas,Neighborhood 60,Pisos,False,272.0,4,4.0,False,True,False,1450000,5331,3773.82
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,960.0,7,5.0,True,True,True,2600000,2708,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,950.0,6,5.0,True,True,True,3850000,4053,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,720.0,6,6.0,True,True,True,3960000,5500,4275.46
Hortaleza,District 9,Valdebebas - Valdefuentes,Neighborhood 63,Pisos,True,129.0,2,2.0,False,True,False,494000,3829,3607.13
Hortaleza,District 9,Apóstol Santiago,Neighborhood 57,Pisos,False,124.0,3,2.0,False,True,True,550000,4435,2679.63
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Dúplex,False,66.0,1,1.0,False,False,True,250000,3788,4456.18
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,55.0,2,1.0,False,False,False,164000,2982,2915.33
Hortaleza,District 9,Virgen del Cortijo - Manoteras,Neighborhood 64,Dúplex,False,130.0,0,1.0,False,True,True,260000,2000,3636.96
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,110.0,3,1.0,False,False,False,279900,2545,3152.53
Hortaleza,District 9,Valdebebas - Valdefuentes,Neighborhood 63,Pisos,False,106.0,2,2.0,False,False,False,339000,3198,3607.13
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,63.0,2,1.0,False,False,False,238000,3778,2915.33
Hortaleza,District 9,Valdebebas - Valdefuentes,Neighborhood 63,Pisos,False,177.0,4,3.0,False,False,False,680000,3842,3607.13
Hortaleza,District 9,Apóstol Santiago,Neighborhood 57,Pisos,False,74.0,3,1.0,False,False,False,165000,2230,2679.63
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,580.0,5,5.0,False,True,True,1850000,3190,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,750.0,7,5.0,False,True,False,3100000,4133,4275.46
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,600.0,5,4.0,False,True,True,2500000,4167,4275.46
Hortaleza,District 9,Apóstol Santiago,Neighborhood 57,Pisos,False,102.0,4,2.0,False,False,True,290000,2843,2679.63
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,108.0,3,2.0,False,True,True,480000,4444,4456.18
Hortaleza,District 9,Virgen del Cortijo - Manoteras,Neighborhood 64,Pisos,False,103.0,2,2.0,False,True,True,399000,3874,3636.96
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,65.0,3,1.0,False,False,False,149000,2292,3152.53
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,77.0,2,1.0,False,False,False,160000,2078,2915.33
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Dúplex,False,125.0,3,3.0,False,True,True,720000,5760,4275.46
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,101.0,2,2.0,False,True,True,420000,4158,4456.18
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,134.0,3,2.0,False,True,True,570000,4254,4456.18
Hortaleza,District 9,Sanchinarro,Neighborhood 62,Pisos,False,140.0,3,2.0,False,True,True,549000,3921,4456.18
Hortaleza,District 9,Conde Orgaz-Piovera,Neighborhood 59,Casa o chalet,False,371.0,7,5.0,True,True,True,1100000,2965,4275.46
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,76.0,2,1.0,False,False,False,190000,2500,2915.33
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,83.0,3,1.0,False,False,False,308000,3711,2915.33
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,83.0,3,2.0,False,False,False,292000,3518,2915.33
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,True,80.0,2,1.0,False,True,True,351000,4388,2915.33
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,True,65.0,2,1.0,False,True,True,337000,5185,2915.33
Hortaleza,District 9,Pinar del Rey,Neighborhood 61,Pisos,False,164.0,4,2.0,False,False,True,590000,3598,2915.33
Hortaleza,District 9,Valdebebas - Valdefuentes,Neighborhood 63,Pisos,True,144.0,3,2.0,False,False,True,571300,3967,3607.13
Hortaleza,District 9,Valdebebas - Valdefuentes,Neighborhood 63,Pisos,True,142.0,3,2.0,False,False,True,534300,3763,3607.13
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,True,95.0,3,2.0,False,False,True,507000,5337,3152.53
Hortaleza,District 9,Canillas,Neighborhood 58,Pisos,False,111.0,3,1.0,False,False,True,359900,3242,3152.53
